time_ms,I,II,V1,V2,V3,V4,V5,V6
347.0,0.11267376516016273,0.1411881296498934,-0.05483829283639329,0.1398523229562159,0.09649766567881377,0.06670660412200125,0.05675638030493403,0.06976769706794167
348.0,0.10878499272113173,0.1372528988614935,-0.05101358230576879,0.1406228270365048,0.09661570361911079,0.06707028419786647,0.05810691062427445,0.07062556352376467
349.0,0.10482378863660745,0.13306742516793715,-0.04699241247096458,0.14118251940562665,0.09702483373234666,0.06757365727580336,0.05964909319226992,0.07151886432769833
350.0,0.10150473353939128,0.12943102210832452,-0.04362716678302272,0.14079109391336675,0.09700683723280937,0.06774677365070401,0.0607543787217297,0.07190877817552134
351.0,0.09863817657281225,0.12638506091648205,-0.041093738809177494,0.13931460044746585,0.09611935774914923,0.06732317555482481,0.06104457590808875,0.07153381367793991
352.0,0.09536768253014306,0.12337796219775429,-0.038776321539822946,0.1373003895515557,0.09453443898280459,0.06642666223365105,0.06059987012703233,0.07051101845956691
353.0,0.09094031267178518,0.1199249453263106,-0.0357823039432688,0.1355430249269699,0.09287127404990639,0.06543056588997315,0.059810206335213154,0.06915875970197578
354.0,0.08541499542934636,0.11619830422391145,-0.03171788714892892,0.13442527948374045,0.09164343109837678,0.06457026528266645,0.05897082309696927,0.06765819413040554
355.0,0.07975214890956883,0.11302874542755602,-0.027083657931706882,0.1335550007666862,0.09079184226425213,0.0636598877825139,0.057968779352883804,0.06583837934596844
356.0,0.07517577696380198,0.11129235880597704,-0.022912089584040778,0.1320413199365813,0.08971941146644308,0.062223438081838445,0.056358627492990046,0.0633186662752427
357.0,0.07226829380284597,0.11116043795619414,-0.0199269003585871,0.12921479560601645,0.08779350820012677,0.05995349680266754,0.05378011628546428,0.059925968979868
358.0,0.07050756211926547,0.111822621610701,-0.01795729276840989,0.12517215973373663,0.084860279109879,0.05705121511242414,0.050342729593106664,0.05599444436070518
359.0,0.06864492826945277,0.11196174950842705,-0.016124142112969857,0.12066722231158981,0.0813277592598845,0.05409061009254121,0.046612844889549185,0.05220596418492804
360.0,0.06564744939571203,0.11065312601801314,-0.013620510134832509,0.11646710960554969,0.07778378254752358,0.05151568468836819,0.04319552022344633,0.04905514977638648
361.0,0.061441485534451626,0.10795445408400824,-0.010394720472588574,0.11275785118009925,0.07451161782541976,0.04924079791039994,0.04027920113317082,0.04641750173062755
362.0,0.05685528470278369,0.10468280834185698,-0.007167442534579788,0.1090880058964638,0.07131569790184197,0.046727434196015646,0.03754754395762362,0.04364340036819622
363.0,0.05283789954397783,0.10159661760330325,-0.0048073109074345905,0.10484279206602139,0.06777814677924907,0.04347323120156432,0.034523971223448136,0.04012075899109467
364.0,0.04962231759127933,0.09871100906371019,-0.003599654277050545,0.09982570141279036,0.0637021898511943,0.03949062814715744,0.03103754585875656,0.03581722856841673
365.0,0.0465205011690077,0.09529868394938194,-0.0029858323894616026,0.09448261748678145,0.05934798167697778,0.03536573286676872,0.02741771605349319,0.03134051519495726
366.0,0.04250952300632748,0.09052212899658967,-0.0019629885776427086,0.08959463439920892,0.05524456834789478,0.031834858299475355,0.02426030210016375,0.027478562593952316
367.0,0.037116200128694245,0.08417026723714972,0.00017062599190269864,0.0856746707693122,0.05173713981091637,0.029216749471558907,0.021946367129956783,0.024603029071037705
368.0,0.030854921199943604,0.07692823856074571,0.003300816826517231,0.08254966839859822,0.0486759816439836,0.027167194563496633,0.020300193642143194,0.02240834607202014
369.0,0.024845830392875787,0.06996221875567482,0.006611586173354467,0.07947812233140998,0.04552544671670524,0.024956305963878298,0.01868150794718896,0.020171251082312523
370.0,0.019923631305634466,0.06412151326336213,0.009237412487496764,0.07571622547501837,0.04179583516601985,0.02203624878508492,0.016455166494251147,0.017298834347888103
371.0,0.01596585976466163,0.059384731541920706,0.010937000762288469,0.0710730439481225,0.037441448448931734,0.018445221920921785,0.01345158143663847,0.013733011576447648
372.0,0.012012988881870811,0.05501518531706293,0.01224502001516217,0.06600650339353374,0.03290833890688099,0.0147418941107612,0.010033072859450003,0.009934480394133787
373.0,0.007145304716406129,0.05031329640896514,0.013968179463175733,0.06119067304829938,0.028772721965758717,0.011534178369908322,0.006726413206611827,0.006500046560093443
374.0,0.0014346320234860873,0.045333110803420014,0.016431431212856923,0.05691978050866245,0.025223229361130167,0.008973082334166028,0.003756601894047709,0.003706011465043314
375.0,-0.0038835900456407595,0.04094541316522896,0.0191117579512703,0.052851872925134755,0.021814280260639647,0.006605049025711605,0.0008887614655903649,0.0012998738628360455
376.0,-0.007298755747974874,0.03817314121926411,0.021001054925258354,0.04830848511923341,0.017757706282967405,0.003699435107697168,-0.0023050441198622044,-0.0013064356261218415
377.0,-0.008310327873480407,0.03731947659936584,0.02142671637064998,0.042871359095633596,0.012568313621063719,-0.00019545677043534757,-0.00602394685502195,-0.004578386625850664
378.0,-0.007989234722260711,0.03759379913458599,0.02064166769216773,0.03677183889585364,0.006531348224745048,-0.004886291314910045,-0.010048727234156972,-0.008490655534958586
379.0,-0.00824175130709757,0.03759036948464759,0.019660702211102977,0.030756915474534914,0.0005812625574978317,-0.00963641416729742,-0.013923861333754364,-0.012546373761763136
380.0,-0.0103316789537336,0.03630622638900183,0.019456790905393172,0.025545771270589504,-0.004330534197655462,-0.013672227499341537,-0.017316271658615923,-0.016170359823915938
381.0,-0.013911216476813197,0.03387619476281029,0.020194256661635948,0.021301881971527298,-0.00789398900110724,-0.016731369476109193,-0.020249259807071214,-0.019156326299892418
382.0,-0.01740084100108718,0.03134956682439521,0.021151330065824092,0.017525226380973265,-0.010635477712097684,-0.019242967042865343,-0.02305559357417946,-0.021802726698120133
383.0,-0.01938230148143407,0.02965432556034601,0.021380391677071196,0.013452146377983441,-0.013518910090763676,-0.02199058737766783,-0.026106482918820027,-0.024630175612503774
384.0,-0.019800544984138385,0.028673630067909184,0.020526753026463465,0.008661757346794002,-0.01725581727463288,-0.025504931710476995,-0.029505809942289123,-0.027919728450480723
385.0,-0.019990650783311414,0.027264753017153396,0.019130442226955015,0.003417917296176645,-0.021831520805784224,-0.02965526634290472,-0.03296111672485514,-0.03145065087029951
386.0,-0.02159256936072418,0.024157377263450144,0.018199192135297727,-0.0015227158111805333,-0.026584804822991012,-0.03375861183459773,-0.035950290466435185,-0.034642476985151556
387.0,-0.02530678455015433,0.018923268753287294,0.018431878945851222,-0.005481016082493292,-0.030746928934866757,-0.0371107252873142,-0.038094926396839555,-0.036980184774374876
388.0,-0.03045361929127989,0.012273940199943512,0.019715797802890858,-0.008351587321760664,-0.03399012229211202,-0.03950203751316767,-0.03945556260010975,-0.03838804872081424
389.0,-0.0355633332570313,0.005563188369406733,0.021254889769665435,-0.010643022103893531,-0.03656513413433714,-0.04130451757390251,-0.0404963405998807,-0.03927107487337452
390.0,-0.039449783830494876,-6.402489491447866e-05,0.022171587157819736,-0.013047717494545748,-0.03898666656122928,-0.04308637832286258,-0.041743108277466676,-0.04020467465184779
391.0,-0.041958986434381354,-0.004260848010172869,0.02210532700119127,-0.015898962683555173,-0.041589802013686526,-0.04511379255158472,-0.04341792937314969,-0.041517258808816876
392.0,-0.04388862092278332,-0.007431777526484959,0.021402594482093223,-0.018960706276499616,-0.04432110621613952,-0.04718410404424411,-0.045333236378556734,-0.04308461452753128
393.0,-0.046177372813172586,-0.010154161151677115,0.02080381990891323,-0.021717782821239894,-0.04688439039020704,-0.048924221058076395,-0.04710145105169757,-0.04449100344299235
394.0,-0.04899931751987141,-0.012551001869227503,0.02085648584042439,-0.0239105452909085,-0.049084819565891946,-0.05025574064655379,-0.04848127652424189,-0.04542781511247955
395.0,-0.05151092254256996,-0.014111786185895035,0.021480101064797662,-0.025845898671715477,-0.05108184618585314,-0.051574750257583374,-0.04960400734498137,-0.04600522432927271
396.0,-0.05252425456263093,-0.01412412103999427,0.02203586922758234,-0.028202094333301297,-0.0533230212693147,-0.05346439945084766,-0.05091236945435637,-0.04670947490237221
397.0,-0.05159656781669443,-0.012407640582214328,0.02186837655909228,-0.031473985790505574,-0.05617280086930186,-0.05619295264321736,-0.05284091734567556,-0.048024268769189936
398.0,-0.0495854043882816,-0.009726613092226515,0.020867531279360828,-0.03551547628842627,-0.05953040096142821,-0.05944456139779211,-0.055471401217138415,-0.05002293314133746
399.0,-0.04810442873377271,-0.00742115902541181,0.019558550898381898,-0.03957289816382397,-0.06279814035683814,-0.06252300846567577,-0.05844658299782127,-0.052283770973395795
400.0,-0.04827936801976282,-0.006459109167665346,0.018637596997234877,-0.04282087969564743,-0.06529557679611625,-0.06486596925993501,-0.06122982239092782,-0.05422662659306958
401.0,-0.049866633153072035,-0.0067158905092599575,0.01836351874317569,-0.044994250722680804,-0.06680690546574128,-0.06645857529086893,-0.06349729637702439,-0.055596473965181664
402.0,-0.05149865450888507,-0.007166666340448042,0.018349058129792012,-0.046585754797719946,-0.06778141090694004,-0.0678195647844027,-0.06532445462137082,-0.05665389311000373
403.0,-0.05183618182113254,-0.006851569135401954,0.017944837928382577,-0.04840827719277358,-0.06898087939956868,-0.06956006560258211,-0.06701148066491551,-0.057878360531281176
404.0,-0.05066450601182061,-0.005764623648592463,0.016881176995418433,-0.050874654152249885,-0.07085395689333357,-0.0718486813726369,-0.06872125051997864,-0.05945782843925473
405.0,-0.04908056045163627,-0.0049303636119894054,0.015593644531183856,-0.053622407090470905,-0.07316325622897196,-0.07421820235644182,-0.07027105128912929,-0.06105445466826559
406.0,-0.048672738774877766,-0.0056735348593391095,0.014926333158900516,-0.05581206586462162,-0.07517594750616136,-0.07589918615570643,-0.07127243165754756,-0.06206414336905478
407.0,-0.0503334322963823,-0.008683353247824556,0.015458932338367122,-0.05682269200987197,-0.07625048948963906,-0.07642143205286038,-0.07148821220588993,-0.06211488515230348
408.0,-0.0535703820283568,-0.013514042197966,0.01704318709552484,-0.056736458339918895,-0.07632822305817995,-0.0759816526826871,-0.07107460291514661,-0.06135682776201946
409.0,-0.05681721734819921,-0.018822163458628936,0.01893750657990214,-0.05623405168659864,-0.07594379839675791,-0.07528014520031653,-0.07049174013830324,-0.060327640887800155
410.0,-0.05854176337673486,-0.023182979273677594,0.020396412954223446,-0.05604295324739593,-0.07578986829918802,-0.07498354647454256,-0.07017276714551399,-0.05954807805048561
411.0,-0.05834804831311732,-0.025926461638973407,0.021209653610656153,-0.05641685206572822,-0.07621979769535395,-0.07525933212773975,-0.07023383665643686,-0.05918523032901033
412.0,-0.057203120050278985,-0.027366780486026303,0.021764565615198773,-0.05705556681309193,-0.07706928298766483,-0.0757387125458552,-0.07044685511869403,-0.05903036577908622
413.0,-0.05656172121538834,-0.0282606628792351,0.022598932982268498,-0.05750121778182454,-0.07788871429226404,-0.07591179541586274,-0.07049098044098542,-0.05878385436947231
414.0,-0.05709942369830514,-0.028990526601906957,0.02381676272594313,-0.057647465898433115,-0.0783645426283135,-0.07562341295375163,-0.070295566994822,-0.05839561845948806
415.0,-0.058152070443870565,-0.029188119404459673,0.02487004635423616,-0.057890189605228556,-0.07858078686492287,-0.07526465680066853,-0.07019194982472308,-0.058156519061610144
416.0,-0.05834657686474131,-0.02809336680749004,0.024935384509802247,-0.05875875219729983,-0.0789104004703112,-0.07549828800367646,-0.07070410000490238,-0.058446646563921345
417.0,-0.05684504478079397,-0.025313919478662614,0.02360610442965149,-0.060354584078786945,-0.079646845436815,-0.07673008154829042,-0.07210724455807585,-0.05936288344675494
418.0,-0.0541181157518411,-0.02133882511799475,0.02130906724322116,-0.06213210596271321,-0.0807247667304693,-0.07874692098776188,-0.07412393716727524,-0.0605735762524497
419.0,-0.05161420261070818,-0.01735526518095193,0.019058764401567174,-0.06326584306997315,-0.0817937093854566,-0.08082340228798826,-0.07605156303041462,-0.06154730190836777
420.0,-0.050608725859445924,-0.014467518728560403,0.017720854899372508,-0.06331985917667382,-0.0825688380107711,-0.08224247989862944,-0.07725579264728694,-0.06196968422546294
421.0,-0.051155630451579684,-0.012932255719796415,0.01737693880550363,-0.06265134181913892,-0.0831234432109805,-0.08283616830543941,-0.07763640193089791,-0.06200604959085794
422.0,-0.05200350291450074,-0.012069903059991382,0.017312502027225597,-0.06218430450275912,-0.08385217777525808,-0.08309571528193437,-0.07767768708760307,-0.0621933530734024
423.0,-0.05160918729494043,-0.010968820540157959,0.016656353204530967,-0.06270942948231971,-0.085133583768387,-0.08373137048456687,-0.07803716665169633,-0.06302060932624844
424.0,-0.04947432830280074,-0.0093891256049856,0.015167908859466278,-0.06426578125642962,-0.08697000845662275,-0.08504375282592136,-0.07899758155812739,-0.0644863865404759
425.0,-0.04670187412466762,-0.008061931596227636,0.013522622531728824,-0.06609563585466809,-0.08888831009508946,-0.08664590849900183,-0.08019904710621738,-0.06596646599133309
426.0,-0.04527475220280597,-0.008108875561066238,0.012835879644525696,-0.06719485781059577,-0.09017811337355089,-0.08775406799192619,-0.08084748332539643,-0.06654664744288528
427.0,-0.0465967570246259,-0.010093290590556426,0.013797768566941709,-0.0670192544095629,-0.0903071301186402,-0.08776948077411634,-0.08026171350411468,-0.06565086992594299
428.0,-0.05041847888157129,-0.013529388183390037,0.016116098495479715,-0.06582620508844159,-0.08924819068244526,-0.08667891847300817,-0.07839102063480538,-0.06352236868352101
429.0,-0.05497127875542059,-0.017255817800476983,0.01869429226226353,-0.06444597995653445,-0.08751612379456433,-0.08502093568454226,-0.07593017095783021,-0.061149126765048585
430.0,-0.05823109388349531,-0.020320274999444277,0.020381246479659935,-0.0636890580697543,-0.08588239667314186,-0.08351387413336456,-0.07390523577328995,-0.05962944578095033
431.0,-0.059359339082423496,-0.02258619066885196,0.020729781762884543,-0.06381194849822446,-0.08493006483716845,-0.08262577918450985,-0.07299363995228066,-0.05944371263817444
432.0,-0.059155832397859806,-0.024539644623280628,0.020227116726611517,-0.0644067334967107,-0.08473698768014232,-0.08234927582939812,-0.07309609953308514,-0.06019637886540155
433.0,-0.05912791626165754,-0.026514241253216372,0.01983657806783609,-0.06479987372558045,-0.08492042867700825,-0.08231689603358106,-0.07351482663497483,-0.06100858565110369
434.0,-0.06002453256365554,-0.028092645937430494,0.02019123517243772,-0.0646638513451879,-0.08501679104574633,-0.08218065568660636,-0.07358211012661424,-0.06121897118254909
435.0,-0.06120635245586081,-0.02828277191223525,0.021075068552550355,-0.06433048435554165,-0.08488432545371796,-0.08194926530450321,-0.0731932384809448,-0.06083412735894645
436.0,-0.061395951484405104,-0.026356413049007828,0.021624967846161518,-0.0645082021674174,-0.08477982963623723,-0.08195987244157536,-0.07281044360064019,-0.06040957452700205
437.0,-0.060003806934713376,-0.022624406418543623,0.021086698854476685,-0.06563089378111439,-0.08504817453599102,-0.08248917615817973,-0.0729899673528771,-0.06051215621416014
438.0,-0.05774402711494322,-0.018435655947731187,0.019480054478025678,-0.06741698792098208,-0.08572313351798294,-0.08338998946230325,-0.07386928710607141,-0.06123202192670733
439.0,-0.056017032412745575,-0.015312827354657796,0.017609812512965492,-0.06904087940179593,-0.08642338561133919,-0.084134327711559,-0.07503192917545425,-0.062130222903631016
440.0,-0.05567153585526503,-0.013872550338109546,0.016416353159111136,-0.06977566561059628,-0.08664577256756117,-0.08423555030803967,-0.07583595810734557,-0.06262055185637526
441.0,-0.05624491341994925,-0.013421687231777798,0.01621714017742107,-0.06955458299330283,-0.08617967622931774,-0.08364976659970115,-0.07593093618635428,-0.06243968074210116
442.0,-0.05634000812352443,-0.012616995863256387,0.01649336842231025,-0.06897712056015055,-0.08526751970005181,-0.08279578405939256,-0.0755340400679234,-0.061823578048522065
443.0,-0.054845770167541434,-0.010677200740672113,0.016414569842021345,-0.06876777593901587,-0.08439004001287537,-0.08220350462371512,-0.07521602491759138,-0.06126544794009555
444.0,-0.05197766409686601,-0.008128123210314286,0.015637598210424528,-0.0691476924663885,-0.08387516173661183,-0.08211165567407402,-0.07536881119173466,-0.06107227682239019
445.0,-0.049230986227547395,-0.006455282466658019,0.014665371522145287,-0.06963324099134066,-0.08364323389709438,-0.08232761417368725,-0.0758292544810161,-0.06110894813838931
446.0,-0.048275028308874035,-0.006980435838101281,0.014450382676643161,-0.06942531186325235,-0.083283308203499,-0.08241499278153777,-0.0760044316191155,-0.060956412854178695
447.0,-0.04971903645967488,-0.00987932457695379,0.015591657654889202,-0.06808469757118193,-0.08240700654348848,-0.08202759572623568,-0.07538731131984817,-0.060321773256542685
448.0,-0.05271462913352127,-0.014048011007988593,0.017795676943353392,-0.06595235830309862,-0.08099627873614804,-0.08113006169560126,-0.07400318056135761,-0.05929968738350811
449.0,-0.05561256324513527,-0.017836682787928673,0.020026916251899653,-0.06395875042565133,-0.07944308307670468,-0.07995777100896176,-0.0724003735536668,-0.058253906200957474
450.0,-0.0571223825451517,-0.02009626088780797,0.021232153566654914,-0.0629400471749732,-0.07823548299880617,-0.07877154979166344,-0.07120335569089127,-0.057471485376950945
451.0,-0.05715094069907009,-0.020824576502618077,0.02110171940255702,-0.06297842987625624,-0.07755817587083422,-0.07761961139997436,-0.07061726380571873,-0.05692888622248548
452.0,-0.05674673199616754,-0.02097653167728742,0.020288420320501585,-0.06330672864095738,-0.0771511387523438,-0.07632369000988566,-0.07030325282619791,-0.056356955901035864
453.0,-0.05717936812071024,-0.021583623221380993,0.019873491755784747,-0.06291458469042169,-0.07655308200208574,-0.07472708865730845,-0.06972292944729916,-0.05551724886822783
454.0,-0.058823329103787965,-0.022849878644538205,0.020449541301643503,-0.06141602124267294,-0.07554296521737656,-0.07299402649863028,-0.06865368070585647,-0.054457628986334834
455.0,-0.06072527543745089,-0.023921581932498173,0.021564879324139904,-0.05945138641913275,-0.07441211597374324,-0.07165853240818099,-0.06743124828243914,-0.053550351218828854
456.0,-0.061257452595093784,-0.023516212753478115,0.022050342844335713,-0.0582304020638479,-0.07379268745676044,-0.07130876108718727,-0.06670292444644726,-0.05325883683038336
457.0,-0.059407751903426856,-0.020950331425088044,0.021012308863079143,-0.05856028132211614,-0.07412704737920037,-0.07211370801731769,-0.06689288492203907,-0.05376839624447602
458.0,-0.055704482234478166,-0.016787529820065136,0.018660493515384693,-0.0601660098842458,-0.07522120032400426,-0.07356957584484505,-0.06782648572394963,-0.05475523242609073
459.0,-0.05198133942306203,-0.012554887487100931,0.01623652666987288,-0.061858403819051236,-0.0763031766517236,-0.07471453637869456,-0.06881429298129156,-0.055516974896122326
460.0,-0.050057312931332566,-0.009668756220445515,0.015058192254820963,-0.062409241319181935,-0.07657036013484839,-0.074721250899448,-0.06912067327190047,-0.05543139147101613
461.0,-0.05033743768006282,-0.008414614291884738,0.015456565446264251,-0.061463462809545344,-0.07578877387917346,-0.07346187517385076,-0.06847332950290497,-0.05443391984053499
462.0,-0.05155147959702622,-0.007886881586929398,0.016509473579990462,-0.05980441340931302,-0.07447892288567051,-0.07160770216778152,-0.06726206890054467,-0.05313601718847345
463.0,-0.05196606629766415,-0.006991703092451196,0.016830177624179855,-0.05875311822686312,-0.07353461204099836,-0.0701557443047951,-0.06627151034920123,-0.05243051729179855
464.0,-0.051040865290286286,-0.00560453373634731,0.015764050387907506,-0.05913896524804142,-0.07352777122863208,-0.06972423362850384,-0.06609627910293511,-0.05282758169936076
465.0,-0.04996712272339223,-0.004778156890885921,0.01396019133198388,-0.06065364157738669,-0.07422658860291907,-0.07014549786493907,-0.06665397279397531,-0.05403593119149501
466.0,-0.05052303696656492,-0.005791544485947936,0.012816767692902098,-0.062113381698851486,-0.0747471540053348,-0.07064783929533515,-0.06720796542624109,-0.05515898374799256
467.0,-0.05330102602447987,-0.008932878582003612,0.013307586129631845,-0.06239006667651806,-0.07424124907609622,-0.0704580235220886,-0.0669340770545805,-0.05536895067006243
468.0,-0.05695792132149636,-0.013118575932761162,0.015225428421017479,-0.061225394055500884,-0.07254367016371446,-0.06935167016527256,-0.06558454583834158,-0.05450828473721939
469.0,-0.05916114950983771,-0.01664097743113569,0.01743686468984433,-0.059303437199691146,-0.07025670110822355,-0.06776005508299643,-0.06368239621994481,-0.05314284973906788
470.0,-0.058402633247889815,-0.0183691249924259,0.018833803471144016,-0.05761278237736851,-0.06826027941636537,-0.06640163188808546,-0.0620750061776191,-0.052064343371642646
471.0,-0.055181261133957084,-0.018434443187114957,0.019150121583960247,-0.0566759027897542,-0.06708301460576119,-0.06574433477086482,-0.061242078820666714,-0.05167550643529653
472.0,-0.05162686457371081,-0.01792971416981333,0.019022794434092875,-0.05626122111261039,-0.06660370026958573,-0.06569892870696545,-0.06096801459832212,-0.051750345841961594
473.0,-0.04988854424466465,-0.017945662814106887,0.019319495809402204,-0.05575662464302944,-0.06625725146436956,-0.0657602188904765,-0.06064647160926733,-0.05173268191930942
474.0,-0.0505703138983777,-0.018734634333165905,0.020325401206087494,-0.05482826316725237,-0.06556023671164068,-0.06547483017120914,-0.0599075262712089,-0.05129286249026097
475.0,-0.05242675131778304,-0.019605247306622407,0.021477226337892057,-0.05376507631170842,-0.0645482143444975,-0.06485022419358578,-0.05898929044379547,-0.050658640883251845
476.0,-0.053493531856822464,-0.019540492965817398,0.021857432618299096,-0.053218606290631784,-0.06376040325906385,-0.06435225196122721,-0.05853903111450287,-0.050438433436052255
477.0,-0.052691866775981304,-0.01801665302544763,0.020998789866598963,-0.05360217620041656,-0.06375690826938427,-0.06448615643304864,-0.059043209499362176,-0.051092217725002546
478.0,-0.0506224751470784,-0.015414040317603716,0.019299571310448106,-0.054692223674148624,-0.06458028534259233,-0.06533239529983599,-0.06038897010266455,-0.05250463794595244
479.0,-0.0489550339487592,-0.01273519751487095,0.017716252336081685,-0.055762407678893025,-0.06565954832849964,-0.06644975964376094,-0.061918276948344377,-0.05402254578287427
480.0,-0.04894518530168216,-0.01085424838033073,0.01700504755914635,-0.05612770447464791,-0.06626161582620999,-0.06721512331264787,-0.06290619315651198,-0.05492421640191575
481.0,-0.0503034152497395,-0.009884556021419326,0.01712518344556125,-0.055661279901131504,-0.06608685968056566,-0.06728422179372921,-0.06305966548807611,-0.05493931321346208
482.0,-0.05136736464487566,-0.009183919352361238,0.01728579612014721,-0.05487288005818359,-0.06547466178909334,-0.06679265014227846,-0.06265387139941118,-0.05441814064665899
483.0,-0.05048438352094639,-0.008017841814468038,0.01661953940694625,-0.05447767494981884,-0.0650504516488309,-0.06618253583622008,-0.0622402268746131,-0.05403550668916622
484.0,-0.04749394112056053,-0.006341789782672058,0.014945173527111616,-0.05480474706036893,-0.06515844653566623,-0.06585052566094322,-0.062198864320055794,-0.05426794730731721
485.0,-0.044052403524751926,-0.005021899587945694,0.012976658903135681,-0.05554498925117575,-0.06560127981010952,-0.06590626457057021,-0.06250131708093397,-0.05505035520500111
486.0,-0.042465194408658764,-0.005255830037137742,0.011796174666308312,-0.056046468262293356,-0.06588836812461896,-0.06618133308197591,-0.06283029312569549,-0.055869384797701885
487.0,-0.04394769609130325,-0.007632590552158378,0.012038740163433466,-0.055876778014005514,-0.06571172294442024,-0.06640976581989766,-0.06288844034035668,-0.056185629573523625
488.0,-0.04771879352395752,-0.01159832628983762,0.013448778357787542,-0.05515571980232588,-0.06519715669037113,-0.06640610790221059,-0.06261565731819844,-0.055816101423341986
489.0,-0.051616607282858634,-0.015781961924863863,0.015113989805770984,-0.05440924377697569,-0.0647369211621395,-0.06613157698042982,-0.06218169505825965,-0.05499521224184934
490.0,-0.05368326318956078,-0.01893394479684958,0.016146921011941304,-0.05411991060356672,-0.06459858016318012,-0.06564813514575994,-0.061824191020818625,-0.05413838104777548
491.0,-0.05345502173142079,-0.02072278960244999,0.016298017026400935,-0.05435057825397435,-0.0646722242591227,-0.0650184134894895,-0.061678366612810585,-0.053538468847191184
492.0,-0.05201741655922852,-0.02175060710495172,0.016067199601857443,-0.05470432957172997,-0.06455821791682459,-0.06422419878161521,-0.06169568199118578,-0.05320691018508923
493.0,-0.05090281015898291,-0.022806230381821682,0.0162394241623966,-0.05462856276717033,-0.06389276635499394,-0.06317483666809959,-0.06167640921335533,-0.052934725779821654
494.0,-0.05080844564074474,-0.02401466419044153,0.01720412794456392,-0.05384303535178385,-0.06263873978300852,-0.06182804707545389,-0.06139632136462509,-0.05250604567876577
495.0,-0.05118934785049015,-0.02461458598681738,0.018618001183384046,-0.052573161982681624,-0.06113749169563863,-0.06033031198681821,-0.06076400114994817,-0.05190011217800029
496.0,-0.05096546067040289,-0.02355323220250901,0.019701550064023965,-0.05139162117342514,-0.05990227083030618,-0.05901171312212593,-0.059905412950392735,-0.05132635959335869
497.0,-0.04960951210887964,-0.020406055872164056,0.01990526673837241,-0.05078163624866859,-0.05929071676238523,-0.05817980353390831,-0.05910348536383929,-0.05106932026700778
498.0,-0.04765086551069593,-0.015871140862708702,0.019364292489001615,-0.05078498615331488,-0.05926898127550211,-0.05787664815536145,-0.05862822232861582,-0.05127414357028656
499.0,-0.046256183193423665,-0.01143342578234373,0.018769624884463175,-0.05103285404568185,-0.05944473800421847,-0.057843528124084054,-0.058576559893066024,-0.05184711602872468
500.0,-0.0463149774274126,-0.008432817941934055,0.018775637719590413,-0.05112192542981222,-0.05937816534196185,-0.05776215953927061,-0.05882808986967103,-0.05254726353598135
501.0,-0.04773916506126363,-0.007221938239067355,0.019422414261657528,-0.051000678643856594,-0.05895555795423627,-0.05756681588881081,-0.059140398208698104,-0.053184659315963424
502.0,-0.049470059064149696,-0.007050775246105508,0.020058341641232158,-0.05102132152388292,-0.05851355698826326,-0.05751752612921866,-0.059312106661730736,-0.05374569283516771
503.0,-0.05021341466713248,-0.006768888247050632,0.019883633182128387,-0.05158417756349208,-0.058558101545762305,-0.05792165519798588,-0.0592840131479244,-0.054322262199378205
504.0,-0.04938686037198985,-0.005772320785117859,0.01869926228667676,-0.05265390803465149,-0.059256485913626034,-0.05873812166842747,-0.05909478547464383,-0.05490341134051728
505.0,-0.047519824190563935,-0.00442431029244564,0.0171950048154538,-0.05358935862326897,-0.06013524050658814,-0.05945609425507188,-0.05875362379530953,-0.05524667419087976
506.0,-0.045768370413906447,-0.0036656916956437757,0.016475045828707367,-0.05351371181850384,-0.06030985994461334,-0.05941037941067126,-0.05818771866492089,-0.05500460505104012
507.0,-0.04501070822513052,-0.004230858675153578,0.017211115202266827,-0.051981425602232414,-0.059116411185127435,-0.058279938139243107,-0.05733625702720224,-0.05403003777917102
508.0,-0.0453137846761756,-0.006128791244220418,0.019142049605906805,-0.04939143679101159,-0.05663667211370174,-0.05633887036086585,-0.05628560580864832,-0.052570829868154784
509.0,-0.046099831302015185,-0.008709753499410567,0.02130113006409186,-0.046769491584358135,-0.05369448107563332,-0.05426034584879362,-0.05527636910190144,-0.05114003086400146
510.0,-0.04671943082433921,-0.011146227274768541,0.022730982039211325,-0.045067494231748585,-0.05133223798189082,-0.052653204119947686,-0.05453481014415361,-0.0501471672128956
511.0,-0.04693134388047333,-0.012907085206394756,0.023106248473330183,-0.04453814030864113,-0.050149128828912676,-0.05169095676424111,-0.0540700934583927,-0.049601088040105074
512.0,-0.04694142299557229,-0.01387011074138155,0.022827290570138284,-0.04466628530250709,-0.04995821037156499,-0.05107943022188856,-0.05363981137146859,-0.04913435474497011
513.0,-0.04697222774032001,-0.014017268555912283,0.022576073224210215,-0.04464955728322513,-0.0499889926885433,-0.05034073082773749,-0.0529351152942071,-0.04831827358227391
514.0,-0.046741550149402185,-0.013024813702787597,0.02271852838280764,-0.04398490817717121,-0.0494684195470749,-0.04917367209798519,-0.051824168463211695,-0.04699679588293211
515.0,-0.045418776691334976,-0.010204551636656642,0.02304747823080805,-0.04271330540934071,-0.04813353001772763,-0.047627902638089026,-0.0504463065718063,-0.04537424359752689
516.0,-0.0422504917541151,-0.00496926576343157,0.023086581165345572,-0.04121623682087668,-0.0462966858238239,-0.045990695977331866,-0.04909113970459614,-0.043814277244644234
